,Title,US_Gross,Worldwide_Gross,Production_Budget,Distributor,Release_Year
1449,Chloe,3075255.0,9675172.0,13000000.0,Sony Pictures Classics,2010
1450,Love in the Time of Cholera,4617608.0,31077418.0,45000000.0,New Line,2007
1451,Chocolat,71309760.0,152500343.0,25000000.0,Miramax,2000
1452,The Children of Huang Shi,1031872.0,5527507.0,20000000.0,Sony Pictures Classics,2008
1453,Les Choristes,3629758.0,83529758.0,5500000.0,Miramax,2004
1454,Chairman of the Board,306715.0,306715.0,7000000.0,Trimark,1998
1456,The Chumscrubber,49526.0,49526.0,6800000.0,Picturehouse,2005
1457,Charlotte's Web,82985708.0,143985708.0,82500000.0,Paramount Pictures,2006
1458,Cinderella Man,61649911.0,108539911.0,88000000.0,Universal,2005
1459,A Cinderella Story,51438175.0,70067909.0,19000000.0,Warner Bros.,2004
1460,City of Angels,78750909.0,198750909.0,55000000.0,Warner Bros.,1998
1461,A Civil Action,56709981.0,56709981.0,60000000.0,Walt Disney Pictures,1998
1462,CJ7,206678.0,47300771.0,20000000.0,Sony Pictures Classics,2008
1463,The Cookout,11540112.0,11540112.0,16000000.0,Lionsgate,2004
1464,The Claim,622023.0,622023.0,13000000.0,MGM,2000
1465,The Santa Clause 2,139225854.0,172825854.0,65000000.0,Walt Disney Pictures,2002
1466,Cold Mountain,95632614.0,161632614.0,80000000.0,Miramax,2003
1468,Click,137355633.0,237555633.0,82500000.0,Sony Pictures,2006
1469,Code Name: The Cleaner,8135024.0,8135024.0,20000000.0,New Line,2007
1470,Welcome to Collinwood,378650.0,378650.0,12000000.0,Warner Bros.,2002
1471,Closer,33987757.0,115987757.0,35000000.0,Sony Pictures,2004
1472,Clerks II,24148068.0,25894473.0,5000000.0,MGM,2006
1473,Maid in Manhattan,93932896.0,154832896.0,55000000.0,Sony Pictures,2002
1474,It's Complicated,112735375.0,224614744.0,75000000.0,Universal,2009
1475,The Company,2281585.0,3396508.0,15000000.0,Sony Pictures,2003
1476,Constantine,75976178.0,230884728.0,75000000.0,Warner Bros.,2005
1477,The Contender,17804273.0,17804273.0,9000000.0,Dreamworks SKG,2000
1478,Die F‰lscher,5488570.0,19416495.0,6250000.0,Sony Pictures Classics,2008
1479,Control,871577.0,5645350.0,6400000.0,Weinstein Co.,2007
1480,Centurion,119621.0,119621.0,15000000.0,Magnolia Pictures,2010
1481,Coach Carter,67264877.0,76669806.0,45000000.0,Paramount Pictures,2005
1482,Confessions of a Dangerous Mind,16007718.0,33013805.0,29000000.0,Miramax,2002
1483,Coco avant Chanel,6113834.0,48846765.0,23000000.0,Sony Pictures Classics,2009
1484,Code 46,197148.0,197148.0,7500000.0,MGM,2004
1485,Agent Cody Banks 2: Destination London,23514247.0,28703083.0,26000000.0,MGM,2004
1486,Agent Cody Banks,47545060.0,58240458.0,25000000.0,MGM,2003
1487,Collateral,100170152.0,217670152.0,60000000.0,Dreamworks SKG,2004
1488,College,4694491.0,5629618.0,6000000.0,MGM,2008
1490,Come Early Morning,119452.0,119452.0,6000000.0,IDP/Goldwyn/Roadside,2006
1491,Con Air,101117573.0,224117573.0,80000000.0,Walt Disney Pictures,1997
1492,Confidence,12212417.0,12212417.0,15000000.0,Lionsgate,2003
1493,Conspiracy Theory,76118990.0,137118990.0,80000000.0,Warner Bros.,1997
1494,Contact,100920329.0,165900000.0,90000000.0,Warner Bros.,1997
1495,The Cooler,8291572.0,10464788.0,4000000.0,Lionsgate,2003
1496,Copying Beethoven,355968.0,355968.0,11000000.0,MGM,2006
1497,Corky Romano,23978402.0,23978402.0,11000000.0,Walt Disney Pictures,2001
1498,Coraline,75286229.0,124062750.0,60000000.0,Focus Features,2009
1499,Confessions of a Teenage Drama Queen,29331068.0,33051296.0,15000000.0,Walt Disney Pictures,2004
1500,The Covenant,23364784.0,38164784.0,20000000.0,Sony/Screen Gems,2006
1501,Cop Land,44906632.0,63706632.0,15000000.0,Miramax,1997
1502,Couples Retreat,109205660.0,172450423.0,60000000.0,Universal,2009
1503,Cradle Will Rock,2899970.0,2899970.0,32000000.0,Walt Disney Pictures,1999
1504,Crank,27838408.0,33824696.0,12000000.0,Lionsgate,2006
1505,Crash,3357324.0,3357324.0,10000000.0,Fine Line,1996
1506,The Crazies,39123589.0,43027734.0,20000000.0,Overture Films,2010
1507,Crazy in Alabama,1954202.0,1954202.0,15000000.0,Sony Pictures,1999
1508,The Crew,13019253.0,13019253.0,23000000.0,Walt Disney Pictures,2000
1509,Cradle 2 the Grave,34657731.0,56434942.0,25000000.0,Warner Bros.,2003
1510,Crocodile Hunter: Collision Course,28436931.0,33436931.0,12500000.0,MGM,2002
1511,The In Crowd,5217498.0,5217498.0,15000000.0,Warner Bros.,2000
1512,The Corruptor,15164492.0,15164492.0,10000000.0,New Line,1999
1513,Man cheng jin dai huang jin jia,6566773.0,75566773.0,45000000.0,Sony Pictures Classics,2006
1514,Crash,54557348.0,98387109.0,6500000.0,Lionsgate,2005
1515,Crossover,7009668.0,7009668.0,5600000.0,Sony Pictures,2006
1516,Crossroads,37188667.0,57000000.0,12000000.0,Paramount Pictures,2002
1517,The Count of Monte Cristo,54228104.0,54228104.0,40000000.0,Walt Disney Pictures,2002
1518,Cruel Intentions,38230075.0,75803716.0,11000000.0,Sony Pictures,1999
1520,Cry Wolf,10047674.0,15585495.0,1000000.0,Focus/Rogue Pictures,2005
1521,Crazy Heart,39462438.0,47163756.0,8500000.0,Fox Searchlight,2009
1522,crazy/beautiful,16929123.0,19929123.0,13000000.0,Walt Disney Pictures,2001
1523,The Last Castle,18208078.0,20541668.0,60000000.0,Dreamworks SKG,2001
1524,Clockstoppers,36985501.0,38788828.0,26000000.0,Paramount Pictures,2002
1525,Catch That Kid,16703799.0,16930762.0,18000000.0,20th Century Fox,2004
1526,Cats & Dogs,93375151.0,200700000.0,60000000.0,Warner Bros.,2001
1527,The City of Your Final Destination,493296.0,493296.0,8300000.0,Hyde Park Films,2010
1528,Cidade de Deus,7563397.0,28763397.0,3300000.0,Miramax,2003
1529,City of Ghosts,325491.0,325491.0,17500000.0,MGM,2003
1530,City by the Sea,22433915.0,22433915.0,40000000.0,Warner Bros.,2002
1532,Coyote Ugly,60786269.0,115786269.0,45000000.0,Walt Disney Pictures,2000
1533,Curious George,58640119.0,70114174.0,50000000.0,Universal,2006
1534,Cursed,19294901.0,25114901.0,35000000.0,Miramax/Dimension,2005
1536,Cloudy with a Chance of Meatballs,124870275.0,139525862.0,100000000.0,Sony Pictures,2009
1537,Charlie Wilson's War,66661095.0,118661095.0,75000000.0,Universal,2007
1538,Cyrus,7426671.0,8514729.0,7000000.0,Fox Searchlight,2010
1539,Daddy Day Camp,13235267.0,18197398.0,76000000.0,Sony Pictures,2007
1540,Daddy Day Care,104148781.0,164285587.0,60000000.0,Sony Pictures,2003
1541,The Black Dahlia,22672813.0,46672813.0,60000000.0,Universal,2006
1542,Diary of a Mad Black Woman,50406346.0,50425450.0,5500000.0,Lionsgate,2005
1543,Dance Flick,25662155.0,32092761.0,25000000.0,Paramount Pictures,2009
1544,"Dancer, Texas Pop. 81",574838.0,574838.0,2300000.0,Sony Pictures,1998
1545,Daredevil,102543518.0,179179718.0,80000000.0,20th Century Fox,2003
1546,Dark City,14435076.0,27257061.0,27000000.0,New Line,1998
1547,His Dark Materials: The Golden Compass,70107728.0,372234864.0,205000000.0,New Line,2007
1548,Donnie Darko,1270522.0,4116307.0,4500000.0,Newmarket Films,2001
1549,Dark Water,25473093.0,49473093.0,60000000.0,Walt Disney Pictures,2005
1550,Win a Date with Tad Hamilton!,16980098.0,16980098.0,24000000.0,Dreamworks SKG,2004
1551,Date Movie,48548426.0,84548426.0,20000000.0,20th Century Fox,2006
1552,Date Night,98711404.0,152253432.0,55000000.0,20th Century Fox,2010
1553,Dawn of the Dead,58990765.0,102290765.0,28000000.0,Universal,2004
1554,Daybreakers,30101577.0,48969954.0,20000000.0,Lionsgate,2010
1556,The Great Debaters,30226144.0,30226144.0,15000000.0,Weinstein Co.,2007
1557,Double Jeopardy,116735231.0,177835231.0,40000000.0,Paramount Pictures,1999
1558,Der Baader Meinhof Komplex,476270.0,16498827.0,19700000.0,Vitagraph Films,2009
1559,Deep Blue Sea,73648228.0,165048228.0,60000000.0,Warner Bros.,1999
1560,Drive Me Crazy,17843379.0,22591451.0,8000000.0,20th Century Fox,1999
1561,Dave Chappelle's Block Party,11718595.0,12051924.0,3000000.0,Focus Features,2006
1562,Dancer in the Dark,4157491.0,45557491.0,12500000.0,Fine Line,2000
1563,Diary of the Dead,952620.0,4726656.0,2750000.0,Weinstein Co.,2008
1564,Dear John,80014842.0,112014842.0,25000000.0,Sony/Screen Gems,2010
1565,Dear Wendy,23106.0,446438.0,8000000.0,WellSpring,2005
1566,D.E.B.S.,96793.0,96793.0,3500000.0,Samuel Goldwyn Films,2005
1567,Deconstructing Harry,10686841.0,10686841.0,20000000.0,Fine Line,1997
1568,Mr. Deeds,126293452.0,171269535.0,50000000.0,Sony Pictures,2002
1569,The Deep End of the Ocean,13508635.0,13508635.0,40000000.0,Sony Pictures,1999
1570,Deep Rising,11203026.0,11203026.0,45000000.0,Walt Disney Pictures,1998
1571,"Definitely, Maybe",32241649.0,55534224.0,7000000.0,Universal,2008
1572,Death at a Funeral,42739347.0,42739347.0,21000000.0,Sony Pictures,2010
1573,DÈj‡ Vu,64038616.0,181038616.0,80000000.0,Walt Disney Pictures,2006
1574,Delgo,915840.0,915840.0,40000000.0,Freestyle Releasing,2008
1575,Despicable Me,244885070.0,333572855.0,69000000.0,Universal,2010
1576,Deuce Bigalow: European Gigolo,22400154.0,44400154.0,22000000.0,Sony Pictures,2005
1577,Deuce Bigalow: Male Gigolo,65535067.0,92935067.0,18000000.0,Walt Disney Pictures,1999
1578,The Devil's Own,42885593.0,140900000.0,90000000.0,Sony Pictures,1997
1579,Darkness Falls,32539681.0,32539681.0,7000000.0,Sony Pictures,2003
1580,Defiance,28644813.0,42268745.0,50000000.0,Paramount Vantage,2008
1581,A Dog of Flanders,2165637.0,2165637.0,7000000.0,Warner Bros.,1999
1582,Dragonfly,30063805.0,30063805.0,60000000.0,Universal,2002
1583,The Dead Girl,19875.0,19875.0,3300000.0,First Look,2006
1584,The Lords of Dogtown,11273517.0,11354893.0,25000000.0,Sony/TriStar,2005
1585,Dick,6276869.0,6276869.0,13000000.0,Sony Pictures,1999
1586,Live Free or Die Hard,134529403.0,383531464.0,110000000.0,20th Century Fox,2007
1587,Digimon: The Movie,9628751.0,16628751.0,5000000.0,20th Century Fox,2000
1588,Dirty Work,10020081.0,10020081.0,13000000.0,MGM,1998
1589,Banlieue 13,1200216.0,11208291.0,15000000.0,Magnolia Pictures,2006
1590,Disaster Movie,14190901.0,34690901.0,20000000.0,Lionsgate,2008
1591,District 9,115646235.0,206552113.0,30000000.0,Sony Pictures,2009
1592,Disturbing Behavior,17507368.0,17507368.0,15000000.0,MGM,1998
1593,Le Scaphandre et le Papillon,5990075.0,19689095.0,14000000.0,Miramax,2007
1594,Dark Blue,9237470.0,11933396.0,15000000.0,MGM,2003
1596,De-Lovely,13337299.0,18396382.0,4000000.0,MGM,2004
1597,Madea's Family Reunion,63257940.0,63308879.0,10000000.0,Lionsgate,2006
1598,Dead Man on Campus,15064948.0,15064948.0,14000000.0,Paramount Pictures,1998
1599,Drowning Mona,15427192.0,15427192.0,16000000.0,Destination Films,2000
1600,Diamonds,81897.0,81897.0,11900000.0,Miramax,1999
1601,Doomsday,11008770.0,21621188.0,33000000.0,Universal,2008
1603,Dinosaur,137748063.0,356148063.0,127500000.0,Walt Disney Pictures,2000
1604,DOA: Dead or Alive,480314.0,2670860.0,30000000.0,Weinstein/Dimension,2007
1605,Doogal,7578946.0,26942802.0,20000000.0,Weinstein Co.,2005
1606,Dogma,30651422.0,43948865.0,10000000.0,Lionsgate,1999
1607,Domestic Disturbance,45207112.0,45207112.0,53000000.0,Paramount Pictures,2001
1608,Domino,10169202.0,17759202.0,50000000.0,New Line,2005
1609,Donnie Brasco,41954997.0,55954997.0,35000000.0,Sony Pictures,1997
1610,Doom,28212337.0,54612337.0,70000000.0,Universal,2005
1611,Doubt,33422556.0,50923043.0,20000000.0,Miramax,2008
1612,Doug's 1st Movie,19421271.0,19421271.0,5000000.0,Walt Disney Pictures,1999
1613,Downfall,5501940.0,92101940.0,13500000.0,Newmarket Films,2005
1614,The Deep End,8823109.0,8823109.0,3000000.0,Fox Searchlight,2001
1615,Deep Impact,140464664.0,349464664.0,80000000.0,Paramount Pictures,1998
1616,The Departed,133311000.0,290539042.0,90000000.0,Warner Bros.,2006
1617,Dracula 2000,33000377.0,33000377.0,28000000.0,Miramax,2000
1618,Death Race,36316032.0,72516819.0,65000000.0,Universal,2008
1619,Drag Me To Hell,42100625.0,85724728.0,30000000.0,Universal,2009
1620,"Crouching Tiger, Hidden Dragon",128067808.0,213200000.0,15000000.0,Sony Pictures Classics,2000
1621,Derailed,36020063.0,54962616.0,22000000.0,Weinstein Co.,2005
1622,Doctor Dolittle 2,112950721.0,176101721.0,72000000.0,20th Century Fox,2001
1623,Doctor Dolittle,144156605.0,294156605.0,71500000.0,20th Century Fox,1998
1624,Dickie Roberts: Former Child Star,22734486.0,23734486.0,17000000.0,Paramount Pictures,2003
1625,Drillbit Taylor,32862104.0,49686263.0,40000000.0,Paramount Pictures,2008
1626,Driving Lessons,239962.0,239962.0,4700000.0,Sony Pictures Classics,2006
1627,Driven,32616869.0,54616869.0,72000000.0,Warner Bros.,2001
1628,Darkness,22163442.0,34409206.0,10600000.0,Miramax/Dimension,2004
1629,I Dreamed of Africa,6543194.0,6543194.0,34000000.0,Sony Pictures,2000
1630,Dreamcatcher,33685268.0,75685268.0,68000000.0,Warner Bros.,2003
1631,Dreamgirls,103365956.0,154965956.0,75000000.0,Paramount Pictures,2006
1632,Detroit Rock City,4217115.0,4217115.0,16000000.0,New Line,1999
1633,Drop Dead Gorgeous,10571408.0,10571408.0,10000000.0,New Line,1999
1634,Drumline,56398162.0,56398162.0,20000000.0,20th Century Fox,2002
1635,The Legend of Drunken Master,11546543.0,11546543.0,2000000.0,Miramax,2000
1636,Dinner Rush,638227.0,1075504.0,2000000.0,Access Motion Picture Group,2001
1637,The Descent,26024456.0,57029609.0,7000000.0,Lionsgate,2006
1638,DysFunkTional Family,2255000.0,2255000.0,3000000.0,Miramax,2003
1639,The Master of Disguise,40363530.0,40363530.0,16000000.0,Sony Pictures,2002
1640,Desert Blue,99147.0,99147.0,5000000.0,Goldwyn Entertainment,1999
1641,Disturbia,80209692.0,117573043.0,20000000.0,Paramount Pictures,2007
1642,Double Take,29823162.0,29823162.0,24000000.0,Walt Disney Pictures,2001
1643,Death at a Funeral,8580428.0,34743644.0,20000000.0,MGM,2007
1645,Dirty Pretty Things,8112414.0,13904766.0,10000000.0,Miramax,2003
1646,Dudley Do-Right,9818792.0,9818792.0,22000000.0,Universal,1999
1647,Duets,4734235.0,4734235.0,16000000.0,Walt Disney Pictures,2000
1648,The Dukes of Hazzard,80270227.0,110570227.0,53000000.0,Warner Bros.,2005
1649,Duma,870067.0,994790.0,12000000.0,Warner Bros.,2005
1650,Dumb and Dumberer: When Harry Met Lloyd,26214846.0,26214846.0,30000000.0,New Line,2003
1652,Dungeons and Dragons,15185241.0,33771965.0,35000000.0,New Line,2000
1653,Duplex,9652000.0,10070651.0,40000000.0,Miramax,2003
1654,"You, Me and Dupree",75802010.0,130402010.0,54000000.0,Universal,2006
1655,Devil's Advocate,61007424.0,153007424.0,57000000.0,Warner Bros.,1997
1656,The Da Vinci Code,217536138.0,757236138.0,125000000.0,Sony Pictures,2006
1657,D-War,10977721.0,79915361.0,32000000.0,Freestyle Releasing,2007
1658,Deuces Wild,6044618.0,6044618.0,10000000.0,MGM,2002
1659,Down to Earth,64172251.0,71172251.0,30000000.0,Paramount Pictures,2001
1660,Down to You,20035310.0,20035310.0,9000000.0,Miramax,2000
1661,I'm Not There,4017609.0,11498547.0,20000000.0,Weinstein Co.,2007
1662,Easy A,21056221.0,22156221.0,8000000.0,Sony/Screen Gems,2010
1663,The Eclipse,133411.0,133411.0,3000000.0,Magnolia Pictures,2010
1664,Edge of Darkness,43313890.0,78739628.0,60000000.0,Warner Bros.,2010
1665,EDtv,22508689.0,35319689.0,60000000.0,Universal,1999
1666,An Education,12574914.0,14134502.0,7500000.0,Sony Pictures Classics,2009
1667,East is East,4170647.0,4170647.0,3000000.0,Miramax,2000
1668,8 Heads in a Duffel Bag,3602884.0,4002884.0,3000000.0,Orion Pictures,1997
1669,Eagle Eye,101440743.0,178066569.0,80000000.0,Paramount Pictures,2008
1670,8MM,36443442.0,96398826.0,40000000.0,Sony Pictures,1999
1671,Iris,5580479.0,15035827.0,5500000.0,Miramax,2001
1672,Election,14943582.0,14943582.0,8500000.0,Paramount Pictures,1999
1673,Elektra,24409722.0,56409722.0,65000000.0,20th Century Fox,2005
1674,Elf,173398518.0,220443451.0,32000000.0,New Line,2003
1675,Elizabeth,30082699.0,82150642.0,25000000.0,Gramercy,1998
1676,Ella Enchanted,22913677.0,22913677.0,35000000.0,Miramax,2004
1677,Once Upon a Time in Mexico,56330657.0,98156459.0,29000000.0,Sony Pictures,2003
1678,The Adventures of Elmo in Grouchland,11634458.0,11634458.0,17000000.0,Sony Pictures,1999
1679,The Emperor's Club,14060950.0,16124074.0,12500000.0,Universal,2002
1680,Empire,17504595.0,18495444.0,3500000.0,Universal,2002
1681,La marche de l'empereur,77437223.0,129437223.0,3400000.0,Warner Independent,2005
1682,Employee of the Month,28444855.0,38117718.0,10000000.0,Lionsgate,2006
1683,The Emperor's New Groove,89296573.0,169296573.0,100000000.0,Walt Disney Pictures,2000
1684,Enchanted,127706877.0,340384141.0,85000000.0,Walt Disney Pictures,2007
1685,The End of the Affair,10660147.0,10660147.0,23000000.0,Sony Pictures,1999
1686,End of Days,66889043.0,212026975.0,100000000.0,Universal,1999
1687,End of the Spear,11748661.0,11748661.0,10000000.0,M Power Releasing,2006
1688,Enemy at the Gates,51396781.0,96971293.0,85000000.0,Paramount Pictures,2001
1689,Enemy of the State,111549836.0,250649836.0,85000000.0,Walt Disney Pictures,1998
1690,Entrapment,87707396.0,211700000.0,66000000.0,20th Century Fox,1999
1691,Enough,39177215.0,39177215.0,38000000.0,Sony Pictures,2002
1692,Envy,13548322.0,14566246.0,20000000.0,Dreamworks SKG,2004
1693,Epic Movie,39739367.0,86858578.0,20000000.0,20th Century Fox,2007
1694,Eragon,75030163.0,249488115.0,100000000.0,20th Century Fox,2006
1695,Erin Brockovich,125548685.0,258400000.0,50000000.0,Universal,2000
1696,Elizabethtown,26850426.0,50719373.0,54000000.0,Paramount Pictures,2005
1697,Eat Pray Love,78146373.0,81846373.0,60000000.0,Sony Pictures,2010
1698,Eternal Sunshine of the Spotless Mind,34366518.0,47066518.0,20000000.0,Focus Features,2004
1699,Eulogy,70527.0,70527.0,10000000.0,Artisan,2004
1701,Eurotrip,17718223.0,20718223.0,25000000.0,Dreamworks SKG,2004
1702,Eve's Bayou,14843425.0,14843425.0,5000000.0,Trimark,1997
1703,Event Horizon,26673242.0,26673242.0,60000000.0,Paramount Pictures,1997
1704,Ever After: A Cinderella Story,65705772.0,65705772.0,26000000.0,20th Century Fox,1998
1705,Evita,50047179.0,151947179.0,55000000.0,Walt Disney Pictures,1996
1706,Evolution,38311134.0,98341932.0,80000000.0,Dreamworks SKG,2001
1707,An Everlasting Piece,75078.0,75078.0,4000000.0,Dreamworks SKG,2000
1708,Fong juk,51957.0,51957.0,4500000.0,Magnolia Pictures,2007
1709,Exit Wounds,51758599.0,79958599.0,33000000.0,Warner Bros.,2001
1710,The Exorcism of Emily Rose,75072454.0,144216468.0,18000000.0,Sony/Screen Gems,2005
1711,Exorcist: The Beginning,41814863.0,43957541.0,78000000.0,Warner Bros.,2004
1712,The Express,9793406.0,9808102.0,37500000.0,Universal,2008
1713,eXistenZ,2840417.0,2840417.0,20700000.0,Miramax,1999
1714,Extract,10823158.0,10849158.0,7500000.0,Miramax,2009
1715,Extreme Ops,4835968.0,12624471.0,40000000.0,Paramount Pictures,2002
1716,Eyes Wide Shut,55691208.0,86257553.0,65000000.0,Warner Bros.,1999
1717,The Faculty,40283321.0,40283321.0,15000000.0,Miramax,1998
1718,Failure to Launch,88715192.0,128402901.0,50000000.0,Paramount Pictures,2006
1719,Keeping the Faith,37036404.0,45336404.0,29000000.0,Walt Disney Pictures,2000
1720,Fame,22455510.0,77956957.0,18000000.0,MGM,2009
1721,The Family Stone,60062868.0,91762868.0,18000000.0,20th Century Fox,2005
1723,Fantasia 2000 (Theatrical Release),9103630.0,9103630.0,80000000.0,Walt Disney Pictures,2000
1724,Far From Heaven,15901849.0,29027914.0,13500000.0,Focus Features,2002
1725,Fascination,16670.0,83356.0,5000000.0,MGM,2005
1726,Father's Day,28681080.0,35681080.0,85000000.0,Warner Bros.,1997
1728,Face/Off,112276146.0,241200000.0,80000000.0,Paramount Pictures,1997
1729,Final Destination 2,46896664.0,89626226.0,26000000.0,New Line,2003
1730,Final Destination 3,54098051.0,112798051.0,25000000.0,New Line,2006
1731,The Final Destination,66477700.0,185777700.0,40000000.0,Warner Bros.,2009
1732,FearDotCom,13208023.0,13208023.0,40000000.0,Warner Bros.,2002
1733,Fear and Loathing in Las Vegas,10680275.0,13711903.0,18500000.0,Universal,1998
1734,Feast,56131.0,341808.0,3200000.0,Weinstein/Dimension,2006
1735,The Fifth Element,63570862.0,263900000.0,95000000.0,Sony Pictures,1997
